State,Trade_Type,Domestic_Mode,Field,Value,Unit,Year
California,Import,Rail,tmiles_in,14565.05588,million ton-miles,2012
California,Import,Truck,tmiles_within,3725.51683,million ton-miles,2012
California,Import,Truck,tmiles_out,4096.580199,million ton-miles,2012
California,Import,Truck,tmiles_in,7665.589805,million ton-miles,2012
California,Import,Water,tmiles_within,3476.450937,million ton-miles,2012
California,Import,Water,tmiles_out,15.780506,million ton-miles,2012
California,Import,Water,tmiles_in,35.055704,million ton-miles,2012
Colorado,Domestic Only,Air (include truck-air),tmiles_within,0,million ton-miles,2012
Colorado,Domestic Only,Air (include truck-air),tmiles_out,46.627758,million ton-miles,2012
Colorado,Domestic Only,Air (include truck-air),tmiles_in,31.969037,million ton-miles,2012
Colorado,Domestic Only,Multiple modes & mail,tmiles_within,411.116619,million ton-miles,2012
Colorado,Domestic Only,Multiple modes & mail,tmiles_out,2325.058607,million ton-miles,2012
Colorado,Domestic Only,Multiple modes & mail,tmiles_in,3266.21378,million ton-miles,2012
Colorado,Domestic Only,Pipeline,tmiles_within,3036.0468,million ton-miles,2012
Colorado,Domestic Only,Pipeline,tmiles_out,26310.1964,million ton-miles,2012
Colorado,Domestic Only,Pipeline,tmiles_in,18444.3066,million ton-miles,2012
Colorado,Domestic Only,Rail,tmiles_within,2457.1011,million ton-miles,2012
Colorado,Domestic Only,Rail,tmiles_out,17998.7972,million ton-miles,2012
Colorado,Domestic Only,Rail,tmiles_in,16037.6606,million ton-miles,2012
Colorado,Domestic Only,Truck,tmiles_within,7690.857641,million ton-miles,2012
Colorado,Domestic Only,Truck,tmiles_out,21390.8173,million ton-miles,2012
Colorado,Domestic Only,Truck,tmiles_in,17785.56631,million ton-miles,2012
Colorado,Export,Air (include truck-air),tmiles_within,0.062771,million ton-miles,2012
Colorado,Export,Air (include truck-air),tmiles_out,31.058772,million ton-miles,2012
Colorado,Export,Air (include truck-air),tmiles_in,1.329012,million ton-miles,2012
Colorado,Export,Multiple modes & mail,tmiles_within,0,million ton-miles,2012
Colorado,Export,Multiple modes & mail,tmiles_out,366.782852,million ton-miles,2012
Colorado,Export,Multiple modes & mail,tmiles_in,0,million ton-miles,2012
Colorado,Export,Other and unknown,tmiles_within,0.002808,million ton-miles,2012
Colorado,Export,Other and unknown,tmiles_out,1.67148,million ton-miles,2012
Colorado,Export,Other and unknown,tmiles_in,0,million ton-miles,2012
Colorado,Export,Pipeline,tmiles_within,0,million ton-miles,2012
Colorado,Export,Pipeline,tmiles_out,26.606526,million ton-miles,2012
Colorado,Export,Pipeline,tmiles_in,0,million ton-miles,2012
Colorado,Export,Rail,tmiles_within,0,million ton-miles,2012
Colorado,Export,Rail,tmiles_out,945.086307,million ton-miles,2012
Colorado,Export,Rail,tmiles_in,0,million ton-miles,2012
Colorado,Export,Truck,tmiles_within,0.110365,million ton-miles,2012
Colorado,Export,Truck,tmiles_out,950.327539,million ton-miles,2012
Colorado,Export,Truck,tmiles_in,0,million ton-miles,2012
Colorado,Import,Air (include truck-air),tmiles_within,0.116681,million ton-miles,2012
Colorado,Import,Air (include truck-air),tmiles_out,3.524807,million ton-miles,2012
Colorado,Import,Air (include truck-air),tmiles_in,31.125163,million ton-miles,2012
Colorado,Import,Multiple modes & mail,tmiles_within,0.000016,million ton-miles,2012
Colorado,Import,Multiple modes & mail,tmiles_out,0,million ton-miles,2012
Colorado,Import,Multiple modes & mail,tmiles_in,865.589522,million ton-miles,2012
Colorado,Import,Other and unknown,tmiles_within,0.508362,million ton-miles,2012
Colorado,Import,Other and unknown,tmiles_out,1.155648,million ton-miles,2012
Colorado,Import,Other and unknown,tmiles_in,4.2676,million ton-miles,2012
Colorado,Import,Pipeline,tmiles_within,0,million ton-miles,2012
Colorado,Import,Pipeline,tmiles_out,0,million ton-miles,2012
Colorado,Import,Pipeline,tmiles_in,771.1448,million ton-miles,2012
Colorado,Import,Rail,tmiles_within,0,million ton-miles,2012
Colorado,Import,Rail,tmiles_out,0,million ton-miles,2012
Colorado,Import,Rail,tmiles_in,1111.79144,million ton-miles,2012
Colorado,Import,Truck,tmiles_within,0.21842,million ton-miles,2012
Colorado,Import,Truck,tmiles_out,0.000463,million ton-miles,2012
Colorado,Import,Truck,tmiles_in,594.256965,million ton-miles,2012
Connecticut,Domestic Only,Air (include truck-air),tmiles_within,0,million ton-miles,2012
Connecticut,Domestic Only,Air (include truck-air),tmiles_out,24.61801,million ton-miles,2012
Connecticut,Domestic Only,Air (include truck-air),tmiles_in,20.326536,million ton-miles,2012
Connecticut,Domestic Only,Multiple modes & mail,tmiles_within,31.867603,million ton-miles,2012
Connecticut,Domestic Only,Multiple modes & mail,tmiles_out,843.039069,million ton-miles,2012
Connecticut,Domestic Only,Multiple modes & mail,tmiles_in,2422.22244,million ton-miles,2012
Connecticut,Domestic Only,Pipeline,tmiles_within,0.1705,million ton-miles,2012
Connecticut,Domestic Only,Pipeline,tmiles_out,902.7972,million ton-miles,2012
Connecticut,Domestic Only,Pipeline,tmiles_in,2323.8352,million ton-miles,2012
Connecticut,Domestic Only,Rail,tmiles_within,11.7938,million ton-miles,2012
Connecticut,Domestic Only,Rail,tmiles_out,2205.639146,million ton-miles,2012
Connecticut,Domestic Only,Rail,tmiles_in,1142.987,million ton-miles,2012
Connecticut,Domestic Only,Truck,tmiles_within,1942.274963,million ton-miles,2012
Connecticut,Domestic Only,Truck,tmiles_out,17527.40586,million ton-miles,2012
Connecticut,Domestic Only,Truck,tmiles_in,9271.705607,million ton-miles,2012
Connecticut,Domestic Only,Water,tmiles_within,0.7676,million ton-miles,2012
Connecticut,Domestic Only,Water,tmiles_out,6.5987,million ton-miles,2012
Connecticut,Domestic Only,Water,tmiles_in,79.1345,million ton-miles,2012
Connecticut,Export,Air (include truck-air),tmiles_within,0.030952,million ton-miles,2012
Connecticut,Export,Air (include truck-air),tmiles_out,21.937758,million ton-miles,2012
Connecticut,Export,Air (include truck-air),tmiles_in,0.046136,million ton-miles,2012
Connecticut,Export,Multiple modes & mail,tmiles_within,0,million ton-miles,2012
Connecticut,Export,Multiple modes & mail,tmiles_out,174.443078,million ton-miles,2012
Connecticut,Export,Multiple modes & mail,tmiles_in,0,million ton-miles,2012
Connecticut,Export,Other and unknown,tmiles_within,0.009807,million ton-miles,2012
Connecticut,Export,Other and unknown,tmiles_out,8.974846,million ton-miles,2012
Connecticut,Export,Other and unknown,tmiles_in,0.0069,million ton-miles,2012
Connecticut,Export,Pipeline,tmiles_within,0,million ton-miles,2012
