State,Trade_Type,Domestic_Mode,Unit,Year,Units_Within,Units_In,Units_Out
Texas,Domestic Only,Truck,thousand tons,2022,1308595.674,116752.1922,128729.2311
Texas,Domestic Only,Water,thousand tons,2022,114532.8781,30885.23619,39818.84656
Texas,Export,Air (include truck-air),thousand tons,2022,32.145119,72.087412,146.375559
Texas,Export,Multiple modes & mail,thousand tons,2022,31186.48608,848.697989,3744.06409
Texas,Export,Other and unknown,thousand tons,2022,391.20342,939.219082,1157.431255
Texas,Export,Pipeline,thousand tons,2022,172156.1482,1780.063047,23634.72783
Texas,Export,Rail,thousand tons,2022,20053.15864,40618.58773,7064.265174
Texas,Export,Truck,thousand tons,2022,135574.0396,27095.5806,7387.606785
Texas,Export,Water,thousand tons,2022,37330.51393,4896.922157,1220.06622
Texas,Import,Air (include truck-air),thousand tons,2022,59.322899,91.438913,56.722189
Texas,Import,Multiple modes & mail,thousand tons,2022,7442.206632,3918.435061,1759.068371
Texas,Import,No domestic mode,thousand tons,2022,52336.30819,0,0
Texas,Import,Other and unknown,thousand tons,2022,1.831368,136.253514,0.950811
Texas,Import,Pipeline,thousand tons,2022,3719.485878,19840.34133,0
Texas,Import,Rail,thousand tons,2022,6830.506257,7578.004165,14016.41499
Texas,Import,Truck,thousand tons,2022,59240.41791,4797.644912,23415.79552
Texas,Import,Water,thousand tons,2022,11284.28328,1194.223029,1489.966418
Utah,Domestic Only,Air (include truck-air),thousand tons,2022,0,14.470865,13.594535
Utah,Domestic Only,Multiple modes & mail,thousand tons,2022,467.262957,4278.982204,4912.226576
Utah,Domestic Only,Pipeline,thousand tons,2022,15001.77516,30655.52464,38431.07643
Utah,Domestic Only,Rail,thousand tons,2022,2195.228043,3820.356108,6025.810494
Utah,Domestic Only,Truck,thousand tons,2022,83990.50172,22683.46663,18215.56418
Utah,Export,Air (include truck-air),thousand tons,2022,0,0.748042,45.557875
Utah,Export,Multiple modes & mail,thousand tons,2022,0,0,943.353101
Utah,Export,Other and unknown,thousand tons,2022,0,0,29.67497
Utah,Export,Rail,thousand tons,2022,0,0,969.483846
Utah,Export,Truck,thousand tons,2022,2.567255,0.022042,2602.373315
Utah,Import,Air (include truck-air),thousand tons,2022,0,16.488025,2.313016
Utah,Import,Multiple modes & mail,thousand tons,2022,0,144.182855,0.000012
Utah,Import,Other and unknown,thousand tons,2022,0,1.974081,0.021971
Utah,Import,Pipeline,thousand tons,2022,0,817.73406,0
Utah,Import,Rail,thousand tons,2022,0,655.755015,0
Utah,Import,Truck,thousand tons,2022,10.087469,1117.198065,0.000002
Vermont,Domestic Only,Air (include truck-air),thousand tons,2022,0,0.14749,1.109826
Vermont,Domestic Only,Multiple modes & mail,thousand tons,2022,6.63959,412.217108,3250.014759
Vermont,Domestic Only,Rail,thousand tons,2022,317.377604,278.419834,104.718697
Vermont,Domestic Only,Truck,thousand tons,2022,12376.62454,6905.435632,6856.40975
Vermont,Export,Air (include truck-air),thousand tons,2022,0.107781,0.191273,2.081574
Vermont,Export,Multiple modes & mail,thousand tons,2022,0,10.088259,24.441268
Vermont,Export,Other and unknown,thousand tons,2022,1.097711,146.930257,10.204571
Vermont,Export,Rail,thousand tons,2022,0.951278,24.857833,129.185962
Vermont,Export,Truck,thousand tons,2022,231.965597,765.059896,225.828514
Vermont,Import,Air (include truck-air),thousand tons,2022,0.06275,5.200941,0.255434
Vermont,Import,Multiple modes & mail,thousand tons,2022,116.600952,154.837183,41.772695
Vermont,Import,Other and unknown,thousand tons,2022,0,0.027502,0.94917
Vermont,Import,Pipeline,thousand tons,2022,156.236628,0,753.425759
Vermont,Import,Rail,thousand tons,2022,186.542634,97.399352,919.34088
Vermont,Import,Truck,thousand tons,2022,1302.429284,285.421734,2273.793418
Virginia,Domestic Only,Air (include truck-air),thousand tons,2022,0.000754,140.829911,10.666475
Virginia,Domestic Only,Multiple modes & mail,thousand tons,2022,12977.34646,8144.165249,3906.927883
Virginia,Domestic Only,Other and unknown,thousand tons,2022,93.195671,0,0
Virginia,Domestic Only,Pipeline,thousand tons,2022,14530.65822,23722.6527,10262.02969
Virginia,Domestic Only,Rail,thousand tons,2022,3101.95111,11671.90017,5021.607479
Virginia,Domestic Only,Truck,thousand tons,2022,206738.3084,56311.89355,57039.21865
Virginia,Domestic Only,Water,thousand tons,2022,904.789493,449.4043,2511.84043
Virginia,Export,Air (include truck-air),thousand tons,2022,0,0.028194,23.594899
Virginia,Export,Multiple modes & mail,thousand tons,2022,2045.651185,2838.679098,47.148188
Virginia,Export,Other and unknown,thousand tons,2022,0,0,38.184509
Virginia,Export,Rail,thousand tons,2022,1939.862314,11050.82772,1077.406506
Virginia,Export,Truck,thousand tons,2022,15280.24127,7836.219307,1944.182965
Virginia,Export,Water,thousand tons,2022,59.051469,2708.016242,42.530689
Virginia,Import,Air (include truck-air),thousand tons,2022,0.010241,20.759298,0.609475
Virginia,Import,Multiple modes & mail,thousand tons,2022,310.399449,135.080698,828.589554
Virginia,Import,Other and unknown,thousand tons,2022,0,0.628914,0
Virginia,Import,Rail,thousand tons,2022,154.238462,1396.209142,582.977392
Virginia,Import,Truck,thousand tons,2022,5100.256104,1062.897821,2795.181363
Virginia,Import,Water,thousand tons,2022,28.671867,94.160119,329.419891
Washington,Domestic Only,Air (include truck-air),thousand tons,2022,0.000167,21.690219,101.33119
Washington,Domestic Only,Multiple modes & mail,thousand tons,2022,1705.908018,8322.540948,8278.352887
Washington,Domestic Only,Pipeline,thousand tons,2022,34860.84043,19498.7663,20754.78028
Washington,Domestic Only,Rail,thousand tons,2022,10695.22456,34367.2462,1853.561959
Washington,Domestic Only,Truck,thousand tons,2022,236798.6111,35164.66749,28832.04965
Washington,Domestic Only,Water,thousand tons,2022,14841.89103,5216.163753,2038.536721
Washington,Export,Air (include truck-air),thousand tons,2022,1.553255,26.528418,76.130546
Washington,Export,Multiple modes & mail,thousand tons,2022,3595.981575,11504.90419,125.219744
Washington,Export,Other and unknown,thousand tons,2022,11.110983,20.586404,136.035192
Washington,Export,Pipeline,thousand tons,2022,85.91139,2.155399,24.072039
Washington,Export,Rail,thousand tons,2022,23141.56348,11855.76725,789.160846
Washington,Export,Truck,thousand tons,2022,20334.73723,6945.003954,1166.325437
Washington,Export,Water,thousand tons,2022,2605.705261,337.856339,83.658113
Washington,Import,Air (include truck-air),thousand tons,2022,0.345335,38.208668,44.342647
Washington,Import,Multiple modes & mail,thousand tons,2022,813.816663,350.780041,1504.571501
Washington,Import,No domestic mode,thousand tons,2022,1508.255261,0,0
Washington,Import,Other and unknown,thousand tons,2022,0.103789,0.942521,0.00441
Washington,Import,Pipeline,thousand tons,2022,11989.50537,9310.044447,0
Washington,Import,Rail,thousand tons,2022,5445.292261,1751.158374,5737.652149
Washington,Import,Truck,thousand tons,2022,11227.29663,2011.227824,3298.280597
Washington,Import,Water,thousand tons,2022,1427.170809,707.934089,90.488413
Washington DC,Domestic Only,Air (include truck-air),thousand tons,2022,0,1.118214,0.921906
Washington DC,Domestic Only,Multiple modes & mail,thousand tons,2022,2.174046,90.673207,7.204006
Washington DC,Domestic Only,Pipeline,thousand tons,2022,0,718.0578,0
Washington DC,Domestic Only,Rail,thousand tons,2022,0,85.364905,0
Washington DC,Domestic Only,Truck,thousand tons,2022,4487.048205,3821.877365,1207.405468
Washington DC,Export,Air (include truck-air),thousand tons,2022,0,26.225456,0.510829
Washington DC,Export,Multiple modes & mail,thousand tons,2022,0,0.052877,0.069865
Washington DC,Export,Other and unknown,thousand tons,2022,7.245252,10.094981,1.876697
Washington DC,Export,Rail,thousand tons,2022,0,0.343168,33.090981
Washington DC,Export,Truck,thousand tons,2022,0.23177,34.375082,3.572125
Washington DC,Export,Water,thousand tons,2022,0,0,0.051181
Washington DC,Import,Air (include truck-air),thousand tons,2022,0,1.340315,18.551132
Washington DC,Import,Multiple modes & mail,thousand tons,2022,0.118672,2.403633,7.885646
Washington DC,Import,Other and unknown,thousand tons,2022,0.059353,0.000773,3.580565
Washington DC,Import,Rail,thousand tons,2022,0.296009,54.442889,12.202507
Washington DC,Import,Truck,thousand tons,2022,3.07098,27.822822,45.55095
West Virginia,Domestic Only,Air (include truck-air),thousand tons,2022,0,25.160059,0.00106
West Virginia,Domestic Only,Multiple modes & mail,thousand tons,2022,193.621174,3121.037257,1244.703468
West Virginia,Domestic Only,Other and unknown,thousand tons,2022,24.513195,0,0
West Virginia,Domestic Only,Pipeline,thousand tons,2022,1890.24587,11774.34359,43771.75101
West Virginia,Domestic Only,Rail,thousand tons,2022,9304.369441,6034.076019,20259.51695
West Virginia,Domestic Only,Truck,thousand tons,2022,58820.14315,20233.99719,18374.1256
West Virginia,Domestic Only,Water,thousand tons,2022,10840.28065,12930.72734,29360.67748
West Virginia,Export,Air (include truck-air),thousand tons,2022,0,0.001664,23.92728
West Virginia,Export,Multiple modes & mail,thousand tons,2022,0,0,497.552132
West Virginia,Export,Other and unknown,thousand tons,2022,0,0,96.022694
West Virginia,Export,Rail,thousand tons,2022,0,0,10896.48348
West Virginia,Export,Truck,thousand tons,2022,0,0,8566.353016
West Virginia,Export,Water,thousand tons,2022,0,0,1561.35035
West Virginia,Import,Air (include truck-air),thousand tons,2022,0.06375,5.875027,0.002479
West Virginia,Import,Multiple modes & mail,thousand tons,2022,0,130.643185,0
West Virginia,Import,Other and unknown,thousand tons,2022,0,10.522618,0
West Virginia,Import,Rail,thousand tons,2022,0,650.882802,0
West Virginia,Import,Truck,thousand tons,2022,0,456.382818,0.043465
West Virginia,Import,Water,thousand tons,2022,0,24.512692,0
Wisconsin,Domestic Only,Air (include truck-air),thousand tons,2022,0.000084,17.71856,10.883132
Wisconsin,Domestic Only,Multiple modes & mail,thousand tons,2022,502.351257,6353.453243,21233.77908
Wisconsin,Domestic Only,Pipeline,thousand tons,2022,12403.07829,21317.32519,7337.76496
Wisconsin,Domestic Only,Rail,thousand tons,2022,10736.34506,22094.54572,18992.81189
Wisconsin,Domestic Only,Truck,thousand tons,2022,300678.4928,74651.78177,74546.79312
Wisconsin,Domestic Only,Water,thousand tons,2022,1.023349,2993.28213,0
Wisconsin,Export,Air (include truck-air),thousand tons,2022,0.079389,0.015904,29.090103
Wisconsin,Export,Multiple modes & mail,thousand tons,2022,0,12.449217,823.182409
Wisconsin,Export,Other and unknown,thousand tons,2022,0,4.066778,53.98516
Wisconsin,Export,Rail,thousand tons,2022,63.896434,24.436442,9687.647251
Wisconsin,Export,Truck,thousand tons,2022,44.245873,0.00052,5640.940853
Wisconsin,Export,Water,thousand tons,2022,0,0,0.220933
Wisconsin,Import,Air (include truck-air),thousand tons,2022,0,15.646767,0.502309
Wisconsin,Import,Multiple modes & mail,thousand tons,2022,1.550986,476.772778,337.967661
Wisconsin,Import,Other and unknown,thousand tons,2022,0.008417,0.089401,0.019924
Wisconsin,Import,Pipeline,thousand tons,2022,0,1313.626374,0
Wisconsin,Import,Rail,thousand tons,2022,252.173129,4581.596051,1154.690419
Wisconsin,Import,Truck,thousand tons,2022,338.457892,4098.964288,13.705939
Wisconsin,Import,Water,thousand tons,2022,0,0.070228,1.298944
Wyoming,Domestic Only,Air (include truck-air),thousand tons,2022,0,1.090435,0.010542
Wyoming,Domestic Only,Multiple modes & mail,thousand tons,2022,53.901596,940.894135,6595.49291
Wyoming,Domestic Only,Other and unknown,thousand tons,2022,9057.6289,0,0
Wyoming,Domestic Only,Pipeline,thousand tons,2022,8240.01977,39215.13359,65703.71321
Wyoming,Domestic Only,Rail,thousand tons,2022,16515.28907,2534.163553,158163.1353
Wyoming,Domestic Only,Truck,thousand tons,2022,17085.73583,10030.67001,10120.89481
Wyoming,Export,Air (include truck-air),thousand tons,2022,0,0,0.554797
Wyoming,Export,Multiple modes & mail,thousand tons,2022,0,0,431.56098
Wyoming,Export,Other and unknown,thousand tons,2022,0,0,8.784065
Wyoming,Export,Rail,thousand tons,2022,0,0,1501.091741
Wyoming,Export,Truck,thousand tons,2022,0,0,4386.699558
Wyoming,Import,Air (include truck-air),thousand tons,2022,0,0.954409,0
Wyoming,Import,Multiple modes & mail,thousand tons,2022,0,10.39987,0
Wyoming,Import,Pipeline,thousand tons,2022,0,3797.12357,0
Wyoming,Import,Rail,thousand tons,2022,0,359.305986,0
Wyoming,Import,Truck,thousand tons,2022,0,125.554955,0
