State,Commodity,Field,Value,Unit,Year
Oklahoma,Natural sands,tmiles_within,479.933251,million ton-miles,2012
Oklahoma,Natural sands,tmiles_out,2374.354288,million ton-miles,2012
Oklahoma,Natural sands,tmiles_in,2305.916447,million ton-miles,2012
Oklahoma,Animal feed,tmiles_within,451.9838,million ton-miles,2012
Oklahoma,Animal feed,tmiles_out,2246.815388,million ton-miles,2012
Oklahoma,Animal feed,tmiles_in,2258.97854,million ton-miles,2012
Oklahoma,Nonmetal min. prods.,tmiles_within,437.507417,million ton-miles,2012
Oklahoma,Nonmetal min. prods.,tmiles_out,2172.1007,million ton-miles,2012
Oklahoma,Nonmetal min. prods.,tmiles_in,2081.0143,million ton-miles,2012
Oklahoma,Cereal grains,tmiles_within,423.2965,million ton-miles,2012
Oklahoma,Cereal grains,tmiles_out,1963.831165,million ton-miles,2012
Oklahoma,Cereal grains,tmiles_in,1788.862526,million ton-miles,2012
Oklahoma,Crude petroleum,tmiles_within,254.1803,million ton-miles,2012
Oklahoma,Crude petroleum,tmiles_out,1469.972171,million ton-miles,2012
Oklahoma,Crude petroleum,tmiles_in,1650.655633,million ton-miles,2012
Oklahoma,Other foodstuffs,tmiles_within,247.831487,million ton-miles,2012
Oklahoma,Other foodstuffs,tmiles_out,1280.35404,million ton-miles,2012
Oklahoma,Other foodstuffs,tmiles_in,1433.075186,million ton-miles,2012
Oregon,Wood prods.,tmiles_within,1069.042412,million ton-miles,2012
Oregon,Wood prods.,tmiles_out,11329.92289,million ton-miles,2012
Oregon,Wood prods.,tmiles_in,10392.54894,million ton-miles,2012
Oregon,Logs,tmiles_within,761.291894,million ton-miles,2012
Oregon,Logs,tmiles_out,7605.709743,million ton-miles,2012
Oregon,Logs,tmiles_in,7170.004683,million ton-miles,2012
Oregon,Nonmetal min. prods.,tmiles_within,630.678338,million ton-miles,2012
Oregon,Nonmetal min. prods.,tmiles_out,3323.990677,million ton-miles,2012
Oregon,Nonmetal min. prods.,tmiles_in,4632.05941,million ton-miles,2012
Oregon,Gravel,tmiles_within,619.7839,million ton-miles,2012
Oregon,Gravel,tmiles_out,2716.057086,million ton-miles,2012
Oregon,Gravel,tmiles_in,2866.989089,million ton-miles,2012
Oregon,Other foodstuffs,tmiles_within,281.488672,million ton-miles,2012
Oregon,Other foodstuffs,tmiles_out,2081.323762,million ton-miles,2012
Oregon,Other foodstuffs,tmiles_in,2657.168925,million ton-miles,2012
Oregon,Mixed freight,tmiles_within,233.467424,million ton-miles,2012
Oregon,Mixed freight,tmiles_out,1608.148567,million ton-miles,2012
Oregon,Mixed freight,tmiles_in,1863.191625,million ton-miles,2012
Oregon,Natural sands,tmiles_within,155.1841,million ton-miles,2012
Oregon,Natural sands,tmiles_out,1198.250851,million ton-miles,2012
Oregon,Natural sands,tmiles_in,1703.714633,million ton-miles,2012
Oregon,Waste/scrap,tmiles_within,140.660134,million ton-miles,2012
Oregon,Waste/scrap,tmiles_out,1165.445984,million ton-miles,2012
Oregon,Waste/scrap,tmiles_in,1455.746117,million ton-miles,2012
Oregon,Fuel oils,tmiles_within,136.278233,million ton-miles,2012
Oregon,Fuel oils,tmiles_out,1033.112301,million ton-miles,2012
Oregon,Fuel oils,tmiles_in,1292.785799,million ton-miles,2012
Oregon,Cereal grains,tmiles_within,136.179,million ton-miles,2012
Oregon,Cereal grains,tmiles_out,984.8525,million ton-miles,2012
Oregon,Cereal grains,tmiles_in,1289.674725,million ton-miles,2012
Pennsylvania,Coal-n.e.c.,tmiles_within,16655.17151,million ton-miles,2012
Pennsylvania,Coal-n.e.c.,tmiles_out,13108.2389,million ton-miles,2012
Pennsylvania,Coal-n.e.c.,tmiles_in,12002.38863,million ton-miles,2012
Pennsylvania,Coal,tmiles_within,6412.695863,million ton-miles,2012
Pennsylvania,Coal,tmiles_out,12800.13358,million ton-miles,2012
Pennsylvania,Coal,tmiles_in,11142.78454,million ton-miles,2012
Pennsylvania,Other foodstuffs,tmiles_within,2186.35902,million ton-miles,2012
Pennsylvania,Other foodstuffs,tmiles_out,10930.15352,million ton-miles,2012
Pennsylvania,Other foodstuffs,tmiles_in,8347.268568,million ton-miles,2012
Pennsylvania,Gasoline,tmiles_within,1933.259583,million ton-miles,2012
Pennsylvania,Gasoline,tmiles_out,6135.504264,million ton-miles,2012
Pennsylvania,Gasoline,tmiles_in,7029.384875,million ton-miles,2012
Pennsylvania,Waste/scrap,tmiles_within,1869.803784,million ton-miles,2012
Pennsylvania,Waste/scrap,tmiles_out,4292.331912,million ton-miles,2012
Pennsylvania,Waste/scrap,tmiles_in,6021.341568,million ton-miles,2012
Pennsylvania,Gravel,tmiles_within,1696.2471,million ton-miles,2012
Pennsylvania,Gravel,tmiles_out,3981.639355,million ton-miles,2012
Pennsylvania,Gravel,tmiles_in,5711.388419,million ton-miles,2012
Pennsylvania,Nonmetal min. prods.,tmiles_within,1310.781114,million ton-miles,2012
Pennsylvania,Nonmetal min. prods.,tmiles_out,3080.414187,million ton-miles,2012
Pennsylvania,Nonmetal min. prods.,tmiles_in,4701.491635,million ton-miles,2012
Pennsylvania,Mixed freight,tmiles_within,976.720469,million ton-miles,2012
Pennsylvania,Mixed freight,tmiles_out,2954.479122,million ton-miles,2012
Pennsylvania,Mixed freight,tmiles_in,4439.1029,million ton-miles,2012
Pennsylvania,Crude petroleum,tmiles_within,949.4808,million ton-miles,2012
Pennsylvania,Crude petroleum,tmiles_out,2908.8519,million ton-miles,2012
Pennsylvania,Crude petroleum,tmiles_in,3873.372074,million ton-miles,2012
Pennsylvania,Animal feed,tmiles_within,879.924399,million ton-miles,2012
Pennsylvania,Animal feed,tmiles_out,2633.855734,million ton-miles,2012
Pennsylvania,Animal feed,tmiles_in,3189.074421,million ton-miles,2012
Rhode Island,Gasoline,tmiles_within,81.4657,million ton-miles,2012
Rhode Island,Gasoline,tmiles_out,837.1052,million ton-miles,2012
Rhode Island,Gasoline,tmiles_in,559.354762,million ton-miles,2012
Rhode Island,Fuel oils,tmiles_within,47.6966,million ton-miles,2012
Rhode Island,Fuel oils,tmiles_out,372.538807,million ton-miles,2012
Rhode Island,Fuel oils,tmiles_in,365.168419,million ton-miles,2012
Rhode Island,Waste/scrap,tmiles_within,25.796801,million ton-miles,2012
Rhode Island,Waste/scrap,tmiles_out,323.092031,million ton-miles,2012
Rhode Island,Waste/scrap,tmiles_in,298.017745,million ton-miles,2012
Rhode Island,Gravel,tmiles_within,20.1181,million ton-miles,2012
Rhode Island,Gravel,tmiles_out,271.232329,million ton-miles,2012
Rhode Island,Gravel,tmiles_in,177.836099,million ton-miles,2012
Rhode Island,Nonmetal min. prods.,tmiles_within,16.299075,million ton-miles,2012
Rhode Island,Nonmetal min. prods.,tmiles_out,230.934025,million ton-miles,2012
Rhode Island,Nonmetal min. prods.,tmiles_in,176.498451,million ton-miles,2012
Rhode Island,Coal-n.e.c.,tmiles_within,8.944,million ton-miles,2012
Rhode Island,Coal-n.e.c.,tmiles_out,199.204742,million ton-miles,2012
Rhode Island,Coal-n.e.c.,tmiles_in,171.958123,million ton-miles,2012
Rhode Island,Furniture,tmiles_within,6.179112,million ton-miles,2012
Rhode Island,Furniture,tmiles_out,152.6921,million ton-miles,2012
Rhode Island,Furniture,tmiles_in,156.247116,million ton-miles,2012
Rhode Island,Motorized vehicles,tmiles_within,5.794204,million ton-miles,2012
Rhode Island,Motorized vehicles,tmiles_out,139.524571,million ton-miles,2012
Rhode Island,Motorized vehicles,tmiles_in,153.303004,million ton-miles,2012
Rhode Island,Natural sands,tmiles_within,5.7616,million ton-miles,2012
Rhode Island,Natural sands,tmiles_out,103.427545,million ton-miles,2012
Rhode Island,Natural sands,tmiles_in,135.476151,million ton-miles,2012
Rhode Island,Misc. mfg. prods.,tmiles_within,5.644206,million ton-miles,2012
Rhode Island,Misc. mfg. prods.,tmiles_out,95.649771,million ton-miles,2012
Rhode Island,Misc. mfg. prods.,tmiles_in,127.008949,million ton-miles,2012
South Carolina,Gravel,tmiles_within,475.991138,million ton-miles,2012
South Carolina,Gravel,tmiles_out,4544.63107,million ton-miles,2012
South Carolina,Gravel,tmiles_in,10945.0405,million ton-miles,2012
South Carolina,Plastics/rubber,tmiles_within,315.364656,million ton-miles,2012
South Carolina,Plastics/rubber,tmiles_out,3799.405528,million ton-miles,2012
South Carolina,Plastics/rubber,tmiles_in,4707.436718,million ton-miles,2012
South Carolina,Natural sands,tmiles_within,298.568005,million ton-miles,2012
South Carolina,Natural sands,tmiles_out,2539.722655,million ton-miles,2012
South Carolina,Natural sands,tmiles_in,4033.651882,million ton-miles,2012
South Carolina,Basic chemicals,tmiles_within,296.673664,million ton-miles,2012
South Carolina,Basic chemicals,tmiles_out,2399.231786,million ton-miles,2012
South Carolina,Basic chemicals,tmiles_in,3169.394464,million ton-miles,2012
South Carolina,Logs,tmiles_within,286.740551,million ton-miles,2012
South Carolina,Logs,tmiles_out,2283.85062,million ton-miles,2012
South Carolina,Logs,tmiles_in,3129.313539,million ton-miles,2012
South Carolina,Waste/scrap,tmiles_within,244.577454,million ton-miles,2012
South Carolina,Waste/scrap,tmiles_out,2139.434533,million ton-miles,2012
South Carolina,Waste/scrap,tmiles_in,2700.713709,million ton-miles,2012
South Carolina,Nonmetal min. prods.,tmiles_within,222.293774,million ton-miles,2012
South Carolina,Nonmetal min. prods.,tmiles_out,1393.037325,million ton-miles,2012
South Carolina,Nonmetal min. prods.,tmiles_in,2410.358725,million ton-miles,2012
South Carolina,Mixed freight,tmiles_within,163.409546,million ton-miles,2012
South Carolina,Mixed freight,tmiles_out,1283.814355,million ton-miles,2012
South Carolina,Mixed freight,tmiles_in,1935.081732,million ton-miles,2012
South Carolina,Motorized vehicles,tmiles_within,137.958533,million ton-miles,2012
South Carolina,Motorized vehicles,tmiles_out,1090.720421,million ton-miles,2012
South Carolina,Motorized vehicles,tmiles_in,1685.129002,million ton-miles,2012
South Carolina,Base metals,tmiles_within,124.091848,million ton-miles,2012
South Carolina,Base metals,tmiles_out,954.056931,million ton-miles,2012
South Carolina,Base metals,tmiles_in,1337.262195,million ton-miles,2012
South Dakota,Other ag prods.,tmiles_within,1003.668699,million ton-miles,2012
South Dakota,Other ag prods.,tmiles_out,8853.4364,million ton-miles,2012
South Dakota,Other ag prods.,tmiles_in,4711.92961,million ton-miles,2012
South Dakota,Nonmetal min. prods.,tmiles_within,863.1695,million ton-miles,2012
South Dakota,Nonmetal min. prods.,tmiles_out,7199.997261,million ton-miles,2012
South Dakota,Nonmetal min. prods.,tmiles_in,2795.6562,million ton-miles,2012
South Dakota,Gravel,tmiles_within,556.736,million ton-miles,2012
South Dakota,Gravel,tmiles_out,3367.1494,million ton-miles,2012
South Dakota,Gravel,tmiles_in,1219.3388,million ton-miles,2012
South Dakota,Cereal grains,tmiles_within,504.6986,million ton-miles,2012
South Dakota,Cereal grains,tmiles_out,2835.052524,million ton-miles,2012
South Dakota,Cereal grains,tmiles_in,968.1537,million ton-miles,2012
South Dakota,Natural sands,tmiles_within,271.3436,million ton-miles,2012
South Dakota,Natural sands,tmiles_out,2560.391338,million ton-miles,2012
South Dakota,Natural sands,tmiles_in,848.804564,million ton-miles,2012
South Dakota,Logs,tmiles_within,205.474827,million ton-miles,2012
South Dakota,Logs,tmiles_out,1198.8373,million ton-miles,2012
South Dakota,Logs,tmiles_in,697.088543,million ton-miles,2012
South Dakota,Fertilizers,tmiles_within,129.0893,million ton-miles,2012
South Dakota,Fertilizers,tmiles_out,993.518034,million ton-miles,2012
South Dakota,Fertilizers,tmiles_in,539.578132,million ton-miles,2012
South Dakota,Animal feed,tmiles_within,114.1989,million ton-miles,2012
South Dakota,Animal feed,tmiles_out,755.3123,million ton-miles,2012
South Dakota,Animal feed,tmiles_in,513.8209,million ton-miles,2012
South Dakota,Coal-n.e.c.,tmiles_within,112.5919,million ton-miles,2012
South Dakota,Coal-n.e.c.,tmiles_out,675.6534,million ton-miles,2012
South Dakota,Coal-n.e.c.,tmiles_in,449.8428,million ton-miles,2012
South Dakota,Live animals/fish,tmiles_within,77.4819,million ton-miles,2012
South Dakota,Live animals/fish,tmiles_out,630.6095,million ton-miles,2012
South Dakota,Live animals/fish,tmiles_in,432.4701,million ton-miles,2012
Tennessee,Nonmetal min. prods.,tmiles_within,849.992477,million ton-miles,2012
Tennessee,Nonmetal min. prods.,tmiles_out,9756.58199,million ton-miles,2012
Tennessee,Nonmetal min. prods.,tmiles_in,16842.62256,million ton-miles,2012
Tennessee,Gravel,tmiles_within,802.5916,million ton-miles,2012
Tennessee,Gravel,tmiles_out,5810.098625,million ton-miles,2012
Tennessee,Gravel,tmiles_in,5830.471332,million ton-miles,2012
Tennessee,Wood prods.,tmiles_within,626.038372,million ton-miles,2012
Tennessee,Wood prods.,tmiles_out,4005.143512,million ton-miles,2012
Tennessee,Wood prods.,tmiles_in,5536.948204,million ton-miles,2012
Tennessee,Other foodstuffs,tmiles_within,606.027018,million ton-miles,2012
Tennessee,Other foodstuffs,tmiles_out,3432.421876,million ton-miles,2012
Tennessee,Other foodstuffs,tmiles_in,4837.321654,million ton-miles,2012
Tennessee,Other ag prods.,tmiles_within,600.70401,million ton-miles,2012
Tennessee,Other ag prods.,tmiles_out,3092.819885,million ton-miles,2012
Tennessee,Other ag prods.,tmiles_in,3828.248491,million ton-miles,2012
Tennessee,Base metals,tmiles_within,532.031051,million ton-miles,2012
Tennessee,Base metals,tmiles_out,3043.742337,million ton-miles,2012
Tennessee,Base metals,tmiles_in,3064.638556,million ton-miles,2012
Tennessee,Logs,tmiles_within,498.348515,million ton-miles,2012
Tennessee,Logs,tmiles_out,2793.699474,million ton-miles,2012
Tennessee,Logs,tmiles_in,2980.417189,million ton-miles,2012
Tennessee,Gasoline,tmiles_within,399.810214,million ton-miles,2012
Tennessee,Gasoline,tmiles_out,2648.875712,million ton-miles,2012
Tennessee,Gasoline,tmiles_in,2914.5691,million ton-miles,2012
Tennessee,Animal feed,tmiles_within,354.426171,million ton-miles,2012
Tennessee,Animal feed,tmiles_out,2097.100758,million ton-miles,2012
Tennessee,Animal feed,tmiles_in,1906.446687,million ton-miles,2012
Tennessee,Mixed freight,tmiles_within,340.21805,million ton-miles,2012
Tennessee,Mixed freight,tmiles_out,1964.30946,million ton-miles,2012
Tennessee,Mixed freight,tmiles_in,1804.45278,million ton-miles,2012
Texas,Coal-n.e.c.,tmiles_within,75141.96742,million ton-miles,2012
Texas,Coal-n.e.c.,tmiles_out,59883.34982,million ton-miles,2012
Texas,Coal-n.e.c.,tmiles_in,107912.7207,million ton-miles,2012
Texas,Fuel oils,tmiles_within,23937.2179,million ton-miles,2012
Texas,Fuel oils,tmiles_out,59372.9459,million ton-miles,2012
Texas,Fuel oils,tmiles_in,39419.6121,million ton-miles,2012
Texas,Gasoline,tmiles_within,22339.55655,million ton-miles,2012
Texas,Gasoline,tmiles_out,33799.01033,million ton-miles,2012
Texas,Gasoline,tmiles_in,31673.95613,million ton-miles,2012
Texas,Gravel,tmiles_within,16548.0356,million ton-miles,2012
Texas,Gravel,tmiles_out,27595.05413,million ton-miles,2012
Texas,Gravel,tmiles_in,29388.34298,million ton-miles,2012
Texas,Crude petroleum,tmiles_within,11396.0205,million ton-miles,2012
Texas,Crude petroleum,tmiles_out,16290.50214,million ton-miles,2012
Texas,Crude petroleum,tmiles_in,20953.72197,million ton-miles,2012
Texas,Nonmetal min. prods.,tmiles_within,10089.56168,million ton-miles,2012
Texas,Nonmetal min. prods.,tmiles_out,11818.0458,million ton-miles,2012
Texas,Nonmetal min. prods.,tmiles_in,17772.44506,million ton-miles,2012
Texas,Basic chemicals,tmiles_within,8459.648864,million ton-miles,2012
Texas,Basic chemicals,tmiles_out,11583.13023,million ton-miles,2012
Texas,Basic chemicals,tmiles_in,15696.78134,million ton-miles,2012
Texas,Mixed freight,tmiles_within,6302.274145,million ton-miles,2012
Texas,Mixed freight,tmiles_out,9630.317994,million ton-miles,2012
Texas,Mixed freight,tmiles_in,12331.23524,million ton-miles,2012
Texas,Other foodstuffs,tmiles_within,4631.08419,million ton-miles,2012
Texas,Other foodstuffs,tmiles_out,8939.549336,million ton-miles,2012
Texas,Other foodstuffs,tmiles_in,10975.92949,million ton-miles,2012
Texas,Plastics/rubber,tmiles_within,4245.141362,million ton-miles,2012
Texas,Plastics/rubber,tmiles_out,8923.939601,million ton-miles,2012
Texas,Plastics/rubber,tmiles_in,10427.13041,million ton-miles,2012
Utah,Coal,tmiles_within,1811.0516,million ton-miles,2012
Utah,Coal,tmiles_out,10473.95028,million ton-miles,2012
Utah,Coal,tmiles_in,9642.287798,million ton-miles,2012
Utah,Coal-n.e.c.,tmiles_within,1134.637514,million ton-miles,2012
Utah,Coal-n.e.c.,tmiles_out,3359.7713,million ton-miles,2012
Utah,Coal-n.e.c.,tmiles_in,3267.868677,million ton-miles,2012
Utah,Nonmetal min. prods.,tmiles_within,495.049985,million ton-miles,2012
Utah,Nonmetal min. prods.,tmiles_out,2582.272605,million ton-miles,2012
Utah,Nonmetal min. prods.,tmiles_in,2062.4829,million ton-miles,2012
Utah,Gasoline,tmiles_within,382.665257,million ton-miles,2012
Utah,Gasoline,tmiles_out,2530.126467,million ton-miles,2012
Utah,Gasoline,tmiles_in,1766.568338,million ton-miles,2012
Utah,Crude petroleum,tmiles_within,285.7205,million ton-miles,2012
Utah,Crude petroleum,tmiles_out,1938.5121,million ton-miles,2012
Utah,Crude petroleum,tmiles_in,1697.915003,million ton-miles,2012
Utah,Fuel oils,tmiles_within,147.257706,million ton-miles,2012
Utah,Fuel oils,tmiles_out,1801.09383,million ton-miles,2012
Utah,Fuel oils,tmiles_in,1118.189046,million ton-miles,2012
Utah,Mixed freight,tmiles_within,141.147306,million ton-miles,2012
Utah,Mixed freight,tmiles_out,1752.637051,million ton-miles,2012
Utah,Mixed freight,tmiles_in,1084.365396,million ton-miles,2012
Utah,Basic chemicals,tmiles_within,108.701838,million ton-miles,2012
Utah,Basic chemicals,tmiles_out,1666.417787,million ton-miles,2012
Utah,Basic chemicals,tmiles_in,1004.2261,million ton-miles,2012
Utah,Wood prods.,tmiles_within,95.515717,million ton-miles,2012
